date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:12:59	4540/4540	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b3d-11bc%22	https://html.awaikenthemes.com/wexico/images/icon-client-logo-6.svg	C:/My%20Web%20Sites/CA/html.awaikenthemes.com/wexico/images/icon-client-logo-6.svg	(from https://html.awaikenthemes.com/wexico/about.html)
15:12:59	7980/7980	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b3d-1f2c%22	https://html.awaikenthemes.com/wexico/images/icon-client-logo-7.svg	C:/My%20Web%20Sites/CA/html.awaikenthemes.com/wexico/images/icon-client-logo-7.svg	(from https://html.awaikenthemes.com/wexico/about.html)
15:13:00	312148/312148	---M--	200	added ('OK')	image/png	etag:%2267c69b3d-4c354%22	https://html.awaikenthemes.com/wexico/images/company-planning-img.png	C:/My%20Web%20Sites/CA/html.awaikenthemes.com/wexico/images/company-planning-img.png	(from https://html.awaikenthemes.com/wexico/about.html)
15:13:00	163836/163836	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b3d-27ffc%22	https://html.awaikenthemes.com/wexico/images/team-1.jpg	C:/My%20Web%20Sites/CA/html.awaikenthemes.com/wexico/images/team-1.jpg	(from https://html.awaikenthemes.com/wexico/about.html)
15:13:00	142259/142259	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b3d-22bb3%22	https://html.awaikenthemes.com/wexico/images/team-3.jpg	C:/My%20Web%20Sites/CA/html.awaikenthemes.com/wexico/images/team-3.jpg	(from https://html.awaikenthemes.com/wexico/about.html)
15:13:00	180693/180693	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b3d-2c1d5%22	https://html.awaikenthemes.com/wexico/images/team-2.jpg	C:/My%20Web%20Sites/CA/html.awaikenthemes.com/wexico/images/team-2.jpg	(from https://html.awaikenthemes.com/wexico/about.html)
15:13:01	195204/195204	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b3d-2fa84%22	https://html.awaikenthemes.com/wexico/images/service-img-4.jpg	C:/My%20Web%20Sites/CA/html.awaikenthemes.com/wexico/images/service-img-4.jpg	(from https://html.awaikenthemes.com/wexico/services.html)
15:13:01	183677/183677	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b3d-2cd7d%22	https://html.awaikenthemes.com/wexico/images/service-img-5.jpg	C:/My%20Web%20Sites/CA/html.awaikenthemes.com/wexico/images/service-img-5.jpg	(from https://html.awaikenthemes.com/wexico/services.html)
15:13:01	220704/220704	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b3d-35e20%22	https://html.awaikenthemes.com/wexico/images/service-img-6.jpg	C:/My%20Web%20Sites/CA/html.awaikenthemes.com/wexico/images/service-img-6.jpg	(from https://html.awaikenthemes.com/wexico/services.html)
15:13:02	205579/205579	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b3d-3230b%22	https://html.awaikenthemes.com/wexico/images/post-5.jpg	C:/My%20Web%20Sites/CA/html.awaikenthemes.com/wexico/images/post-5.jpg	(from https://html.awaikenthemes.com/wexico/blog.html)
15:13:02	207292/207292	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b3d-329bc%22	https://html.awaikenthemes.com/wexico/images/post-4.jpg	C:/My%20Web%20Sites/CA/html.awaikenthemes.com/wexico/images/post-4.jpg	(from https://html.awaikenthemes.com/wexico/blog.html)
15:13:02	180259/180259	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b3d-2c023%22	https://html.awaikenthemes.com/wexico/images/post-6.jpg	C:/My%20Web%20Sites/CA/html.awaikenthemes.com/wexico/images/post-6.jpg	(from https://html.awaikenthemes.com/wexico/blog.html)
15:13:03	168187/168187	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b3d-290fb%22	https://html.awaikenthemes.com/wexico/images/location-img.jpg	C:/My%20Web%20Sites/CA/html.awaikenthemes.com/wexico/images/location-img.jpg	(from https://html.awaikenthemes.com/wexico/contact.html)
15:13:03	1743/1743	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b3d-6cf%22	https://html.awaikenthemes.com/wexico/images/icon-location.svg	C:/My%20Web%20Sites/CA/html.awaikenthemes.com/wexico/images/icon-location.svg	(from https://html.awaikenthemes.com/wexico/contact.html)
15:13:03	120618/120618	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b3d-1d72a%22	https://html.awaikenthemes.com/wexico/images/email-img.jpg	C:/My%20Web%20Sites/CA/html.awaikenthemes.com/wexico/images/email-img.jpg	(from https://html.awaikenthemes.com/wexico/contact.html)
15:13:03	882/882	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b3d-372%22	https://html.awaikenthemes.com/wexico/images/icon-email.svg	C:/My%20Web%20Sites/CA/html.awaikenthemes.com/wexico/images/icon-email.svg	(from https://html.awaikenthemes.com/wexico/contact.html)
15:13:03	194941/194941	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b3d-2f97d%22	https://html.awaikenthemes.com/wexico/images/phone-img.jpg	C:/My%20Web%20Sites/CA/html.awaikenthemes.com/wexico/images/phone-img.jpg	(from https://html.awaikenthemes.com/wexico/contact.html)
15:13:04	2911/2911	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b3d-b5f%22	https://html.awaikenthemes.com/wexico/images/icon-phone.svg	C:/My%20Web%20Sites/CA/html.awaikenthemes.com/wexico/images/icon-phone.svg	(from https://html.awaikenthemes.com/wexico/contact.html)
15:13:04	9687/9687	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b3d-25d7%22	https://html.awaikenthemes.com/wexico/images/icon-service-benefits-1.svg	C:/My%20Web%20Sites/CA/html.awaikenthemes.com/wexico/images/icon-service-benefits-1.svg	(from https://html.awaikenthemes.com/wexico/service-single.html)
15:13:04	4390/4390	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b3d-1126%22	https://html.awaikenthemes.com/wexico/images/icon-service-benefits-2.svg	C:/My%20Web%20Sites/CA/html.awaikenthemes.com/wexico/images/icon-service-benefits-2.svg	(from https://html.awaikenthemes.com/wexico/service-single.html)
15:13:04	9899/9899	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b3d-26ab%22	https://html.awaikenthemes.com/wexico/images/icon-service-benefits-3.svg	C:/My%20Web%20Sites/CA/html.awaikenthemes.com/wexico/images/icon-service-benefits-3.svg	(from https://html.awaikenthemes.com/wexico/service-single.html)
15:13:05	8938/8938	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b3d-22ea%22	https://html.awaikenthemes.com/wexico/images/icon-service-benefits-4.svg	C:/My%20Web%20Sites/CA/html.awaikenthemes.com/wexico/images/icon-service-benefits-4.svg	(from https://html.awaikenthemes.com/wexico/service-single.html)
15:13:05	4687/4687	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267c69b3d-124f%22	https://html.awaikenthemes.com/wexico/images/icon-service-step-1.svg	C:/My%20Web%20Sites/CA/html.awaikenthemes.com/wexico/images/icon-service-step-1.svg	(from https://html.awaikenthemes.com/wexico/service-single.html)
15:13:05	173020/173020	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b3d-2a3dc%22	https://html.awaikenthemes.com/wexico/images/customer-benefit-img.jpg	C:/My%20Web%20Sites/CA/html.awaikenthemes.com/wexico/images/customer-benefit-img.jpg	(from https://html.awaikenthemes.com/wexico/service-single.html)
15:13:05	140105/140105	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b3d-22349%22	https://html.awaikenthemes.com/wexico/images/service-cta-bg.jpg	C:/My%20Web%20Sites/CA/html.awaikenthemes.com/wexico/images/service-cta-bg.jpg	(from https://html.awaikenthemes.com/wexico/service-single.html)
15:13:06	150230/150230	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b3d-24ad6%22	https://html.awaikenthemes.com/wexico/images/team-4.jpg	C:/My%20Web%20Sites/CA/html.awaikenthemes.com/wexico/images/team-4.jpg	(from https://html.awaikenthemes.com/wexico/team.html)
15:13:06	149614/149614	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b3d-2486e%22	https://html.awaikenthemes.com/wexico/images/team-5.jpg	C:/My%20Web%20Sites/CA/html.awaikenthemes.com/wexico/images/team-5.jpg	(from https://html.awaikenthemes.com/wexico/team.html)
15:13:06	153106/153106	---M--	200	added ('OK')	image/jpeg	etag:%2267c69b3d-25612%22	https://html.awaikenthemes.com/wexico/images/team-6.jpg	C:/My%20Web%20Sites/CA/html.awaikenthemes.com/wexico/images/team-6.jpg	(from https://html.awaikenthemes.com/wexico/team.html)
15:13:07	108691/108691	---M--	200	added ('OK')	image/png	etag:%2267c69b3d-1a893%22	https://html.awaikenthemes.com/wexico/images/404-error-img.png	C:/My%20Web%20Sites/CA/html.awaikenthemes.com/wexico/images/404-error-img.png	(from https://html.awaikenthemes.com/wexico/404.html)
